/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_178.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_178.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_178.jpg,0,0,0,5.061328
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_247.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_247.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_247.jpg,0,0,0,5.03079
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_314.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_314.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_314.jpg,0,0,0,4.99036
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_383.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_383.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_383.jpg,0,0,0,4.960251
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_450.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_450.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_450.jpg,0,0,0,4.930323
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_517.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_517.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_517.jpg,0,0,0,4.8907
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_584.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_584.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_584.jpg,0,0,0,4.861191
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_651.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_651.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_651.jpg,0,0,0,4.831861
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_719.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_719.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_719.jpg,0,0,0,4.793029
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_789.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_789.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_789.jpg,0,0,0,4.76411
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_859.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_859.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_859.jpg,0,0,0,4.725823
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_926.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_926.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_926.jpg,0,0,0,4.69731
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_22_996.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_22_996.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_22_996.jpg,0,0,0,4.65956
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_064.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_064.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_064.jpg,0,0,0,4.631446
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_132.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_132.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_132.jpg,0,0,0,4.603503
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_200.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_200.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_200.jpg,0,0,0,4.566506
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_268.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_268.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_268.jpg,0,0,0,4.538953
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_337.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_337.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_337.jpg,0,0,0,4.502476
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_405.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_405.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_405.jpg,0,0,0,4.47531
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_472.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_472.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_472.jpg,0,0,0,4.448308
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_539.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_539.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_539.jpg,0,0,0,4.41256
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_609.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_609.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_609.jpg,0,0,0,4.385937
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_677.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_677.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_677.jpg,0,0,0,4.35069
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_744.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_744.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_744.jpg,0,0,0,4.32444
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_810.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_810.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_810.jpg,0,0,0,4.298349
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_879.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_879.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_879.jpg,0,0,0,4.263805
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_23_947.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_23_947.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_23_947.jpg,0,0,0,4.23808
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_016.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_016.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_016.jpg,0,0,0,4.204021
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_082.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_082.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_082.jpg,0,0,0,4.178656
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_151.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_151.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_151.jpg,0,0,0,4.153444
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_221.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_221.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_221.jpg,0,0,0,4.120064
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_288.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_288.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_288.jpg,0,0,0,4.095206
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_356.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_356.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_356.jpg,0,0,0,4.062295
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_422.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_422.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_422.jpg,0,0,0,4.037786
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_490.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_490.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_490.jpg,0,0,0,4.013425
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_557.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_557.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_557.jpg,0,0,0,3.981171
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_626.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_626.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_626.jpg,0,0,0,3.957151
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_695.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_695.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_695.jpg,0,0,0,3.92535
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_764.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_764.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_764.jpg,0,0,0,3.901666
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_831.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_831.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_831.jpg,0,0,0,3.878126
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/center_2021_11_26_23_58_24_901.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/left_2021_11_26_23_58_24_901.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/forward_direction/IMG/right_2021_11_26_23_58_24_901.jpg,0,0,0,3.84696
