/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_279.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_279.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_279.jpg,0,0,0,5.517066E-05
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_348.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_348.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_348.jpg,0,0,0,9.463256E-05
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_417.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_417.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_417.jpg,0,0,0,6.393949E-05
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_484.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_484.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_484.jpg,0,0,0,6.558265E-06
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_551.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_551.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_551.jpg,0,0,0,9.823539E-05
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_619.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_619.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_619.jpg,0,0,0,0.000115634
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_686.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_686.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_686.jpg,0,0,0,0.0001887895
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_753.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_753.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_753.jpg,0,0,0,0.000256518
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_822.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_822.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_822.jpg,0,0,0,3.832517E-05
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_891.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_891.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_891.jpg,0,0.1235762,0,0.002808389
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_19_959.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_19_959.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_19_959.jpg,0,0.3007321,0,0.2406963
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_027.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_027.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_027.jpg,0,0.5384789,0,0.6393811
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_097.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_097.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_097.jpg,0,0.7225864,0,1.007405
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_166.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_166.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_166.jpg,0,0.9620404,0,1.848747
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_234.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_234.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_234.jpg,0,1,0,2.504668
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_303.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_303.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_303.jpg,0,1,0,3.188658
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_371.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_371.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_371.jpg,0,1,0,4.128156
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_437.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_437.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_437.jpg,-0.1,1,0,4.82684
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_505.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_505.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_505.jpg,-0.3,1,0,5.739684
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_572.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_572.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_572.jpg,-0.45,1,0,6.408051
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_641.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_641.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_641.jpg,0,1,0,7.061956
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_709.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_709.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_709.jpg,0,1,0,7.966166
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_778.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_778.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_778.jpg,0,1,0,8.643615
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_846.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_846.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_846.jpg,0,1,0,9.540973
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_915.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_915.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_915.jpg,0,1,0,10.20942
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_20_983.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_20_983.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_20_983.jpg,0,1,0,10.87384
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_053.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_053.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_053.jpg,-0.2,1,0,11.57483
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_121.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_121.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_121.jpg,-0.35,1,0,12.45003
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_189.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_189.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_189.jpg,0,1,0,13.16339
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_258.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_258.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_258.jpg,0,1,0,13.81498
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_325.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_325.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_325.jpg,0,1,0,14.68851
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_393.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_393.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_393.jpg,0,1,0,15.24217
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_463.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_463.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_463.jpg,0,1,0,15.97459
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_531.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_531.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_531.jpg,0,1,0,16.83562
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_600.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_600.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_600.jpg,0,1,0,17.30086
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_668.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_668.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_668.jpg,0,1,0,18.13416
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_736.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_736.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_736.jpg,0,1,0,18.90891
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_804.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_804.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_804.jpg,0,1,0,19.38375
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_872.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_872.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_872.jpg,0,1,0,20.21047
/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/center_2021_11_27_00_15_21_939.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/left_2021_11_27_00_15_21_939.jpg,/home/mohamed-morsy/PersonalData/Technical/Self-driven car ND/CarND-Behavioral-Cloning-P3/collected_training_data/second_track/IMG/right_2021_11_27_00_15_21_939.jpg,0,1,0,20.9095
